구군명,제조업체명,대표자,전화번호,업종명,소재지주소,데이터기준일자
남구,주식회사 부경럭키,최우칠,052-268-3342,근무복  작업복 및 유사 의복 제조업 외 10종,울산광역시 남구 산업로517번길 20-7 (여천동),2025-11-26
남구,상개장애인보호작업장,우수정,052-267-7033~4,기타 편조 의복 액세서리 제조업,울산광역시 남구 상개로 202-21 (상개동),2025-11-26
남구,금화테크,조복용,052-274-4983,그 외 기타 의복 액세서리 제조업,울산광역시 남구 수암로43번길 11 (신정동),2025-11-26
남구,㈜서영(여천공장),설호지  류상현,052-256-2191,목재 깔판류 및 기타 적재판 제조업,울산광역시 남구 여천로 215-27 (여천동),2025-11-26
남구,동서물류㈜ 1공장,정경수,052-223-4040,목재 깔판류 및 기타 적재판 제조업 외 1종,울산광역시 남구 장생포로 30 (여천동),2025-11-26
남구,동서물류㈜ 2공장,정경수,052-223-4040,목재 깔판류 및 기타 적재판 제조업 외 1종,울산광역시 남구 신여천로 81 (여천동),2025-11-26
남구,한국포장엔지니어링,강경순,,목재 깔판류 및 기타 적재판 제조업 외 1종,울산광역시 남구 장생포로 30 (여천동),2025-11-26
남구,㈜서영(울산공장),설호지  류상현,052-226-6714,목재 포장용 상자  드럼 및 유사 용기 제조업 외 1종,울산광역시 남구 처용로561번길 15 (성암동),2025-11-26
남구,㈜유티씨,이희동,052-276-8813,목재 포장용 상자  드럼 및 유사 용기 제조업,울산광역시 남구 용잠로74번길 14 (부곡동),2025-11-26
남구,일성수출포장㈜,김상윤  김정훈,052-257-7416,골판지 제조업 외 1종,울산광역시 남구 용연로50번길 3 (용연동),2025-11-26
남구,클릭코리아㈜,정재용,052-272-8040,벽지 및 장판지 제조업,울산광역시 남구 장검1길 41-29  1층 (무거동),2025-11-26
남구,계단종합인쇄,방명웅,052-265-1244,경 인쇄업,울산광역시 남구 중앙로 213  1층 (신정동),2025-11-26
남구,신화기획,조규석,052-274-4212,경 인쇄업,울산광역시 남구 번영로 73  101호 (달동),2025-11-26
남구,덕산종합상사,안성환,052-265-8963,경 인쇄업,울산광역시 남구 신정로 118 (신정동),2025-11-26
남구,대일인쇄㈜,최애경,052-260-3110,경 인쇄업,울산광역시 남구 돋질로 315 (삼산동),2025-11-26
남구,협진,오광세,052-256-5501,경 인쇄업 외 3 종,울산광역시 남구 신정로116번길 3 (신정동),2025-11-26
남구,광진인쇄사,임한건,052-274-4542,경 인쇄업,울산광역시 남구 삼산로101번길 4-1 (달동),2025-11-26
남구,신정종합인쇄사,강신근,052-273-1070,경 인쇄업,울산광역시 남구 왕생로124번길 8 (달동),2025-11-26
남구,그린애드컴,오병석,052-258-5900,경 인쇄업 외 5 종,울산광역시 남구 신정로 105 (신정동),2025-11-26
남구,㈜열린세상,김용우,052-248-0243,경 인쇄업 외 2 종,울산광역시 남구 돋질로139번길 17 (신정동),2025-11-26
남구,고려종합인쇄,서종보,052-249-2100,경 인쇄업,울산광역시 남구 삼호로 31 (무거동),2025-11-26
남구,새한종합인쇄사,황태현,052-258-2749,경 인쇄업 외 1 종,울산광역시 남구 팔등로 5  새한빌201호 (신정동),2025-11-26
남구,씽크디자인,이수진,052-265-2991,경 인쇄업,울산광역시 남구 정광로24번길 6-19  2층 (무거동),2025-11-26
남구,예성인쇄기획,오병관,052-227-3884,경 인쇄업 외 1 종,울산광역시 남구 월평로 63 (신정동),2025-11-26
남구,오성프로,이성우,052-227-7682,경 인쇄업,울산광역시 남구 팔등로 135  1층 3호 (신정동),2025-11-26
남구,창신미디어,이용순,052-267-6500,경 인쇄업 외 4 종,울산광역시 남구 신정로 105 (신정동),2025-11-26
남구,한국종합상사,최해선,052-266-1544,경 인쇄업 외 1 종,울산광역시 남구 팔등로 5  새한빌 202호 (신정동),2025-11-26
남구,윤호기획,박제형,052-276-2222,경 인쇄업,울산광역시 남구 월평로 99 (신정동),2025-11-26
남구,주식회사 인기기프트,정선화,052-933-1030,경 인쇄업,울산광역시 남구 어은로4번길 9 (무거동),2025-11-26
남구,디오출력센터,이재성,052-258-7686,기타 인쇄업 외 1 종,울산광역시 남구 신정로148번길 32 (신정동) (총 2 필지),2025-11-26
남구,세종출판인쇄,최경문,052-266-7615,기타 인쇄업 외 2 종,울산광역시 남구 돋질로171번길14 (신정동),2025-11-26
남구,필리아,유봉현,052-272-3679,기타 인쇄업,울산광역시 남구 돋질로 102 (달동),2025-11-26
남구,㈜아이엔씨,김진구,052-227-1120,기타 인쇄업,울산광역시 남구 대학로21번길 5-1  1층 (무거동),2025-11-26
남구,SK에너지㈜ 본공장,김종화,052-208-6033,원유 정제처리업 외 2 종,울산광역시 남구 신여천로 2 (고사동  SK(주)) (총 2 필지),2025-11-26
남구,㈜한유 SK ETS 울산공장,박기흥,052-256-8951,윤활유 및 그리스 제조업 외 2 종,울산광역시 남구 처용로 108 (선암동),2025-11-26
남구,SK엔무브㈜윤활유공장,김원기,052-208-3825,윤활유 및 그리스 제조업,울산광역시 남구 신여천로 2 (여천동  SK에너지(주)) (총 15 필지),2025-11-26
남구,유베이스매뉴팩처링아시아㈜,천범석,052-208-3808,윤활유 및 그리스 제조업,울산광역시 남구 신여천로 14-101 (여천동),2025-11-26
남구,㈜유수에너지,류삼용,052-256-3533,윤활유 및 그리스 제조업 외 1 종,울산광역시 남구 용연로 295-150 (용연동),2025-11-26
남구,모빌코리아윤활유㈜,박은숙  조중래,052-216-7103,윤활유 및 그리스 제조업,울산광역시 남구 부두로 163 (매암동  모빌코리아윤할유(주)),2025-11-26
남구,미창석유공업㈜울산,유재순,052-256-7851  7855,윤활유 및 그리스 제조업 외 3 종,울산광역시 남구 신항로 589 (황성동),2025-11-26
남구,SK엔무브㈜기유공장,김원기,052-208-3825,윤활유 및 그리스 제조업,울산광역시 남구 신여천로 14-101 (여천동),2025-11-26
남구,㈜동남유화,최남호  최두준,052-270-0600,기타 석유 정제물 재처리업,울산광역시 남구 용연로 273 (황성동  동남유화(주)),2025-11-26
남구,㈜에너텍,서영주,052-276-3914,기타 석유 정제물 재처리업,울산광역시 남구 신여천로 99 (여천동) (총 4 필지),2025-11-26
남구,한국석유공업(주),김득보 강승오,052-259-3707,기타 석유 정제물 재처리업,울산광역시 남구 처용로 91 (여천동  한국석유공업(주)),2025-11-26
남구,에스케이지오센트릭,최안섭,052-208-6008,석유화학계 기초 화학 물질 제조업 외 3종,울산광역시 남구 신여천로 2 (고사동),2025-11-26
남구,에스케이피아이씨글로벌㈜,최두환,052-278-5151,석유화학계 기초 화학 물질 제조업 외 1 종,울산광역시 남구 용잠로 255 (고사동),2025-11-26
남구,울산아로마틱스㈜,이진희,052-208-3637,석유화학계 기초 화학 물질 제조업 외 1 종,울산광역시 남구 처용로487번길 154 (용연동),2025-11-26
남구,효성화학㈜ 용연1공장,이건종,052-208-9026,석유화학계 기초 화학 물질 제조업 외 3 종,울산광역시 남구 처용로487번길 66 (성암동  (주)효성용연1공장),2025-11-26
남구,SK피유코어,권재현,052-278-5225,석유화학계 기초 화학 물질 제조업,울산광역시 남구 용잠로 255 (고사동  SK pic울산공장),2025-11-26
남구,롯데정밀화학㈜,김용석,052-052-270-6114 031-210-5114,석유화학계 기초 화학 물질 제조업,울산광역시 남구 여천로217번길 19 (여천동),2025-11-26
남구,SK어드밴스드㈜,김철진,052-901-8846,석유화학계 기초 화학 물질 제조업,울산광역시 남구 용연로 299 (황성동),2025-11-26
남구,태광산업(주) 석유화학2공장,성회용,052-259-8690,석유화학계 기초 화학 물질 제조업,울산광역시 남구 산안로 46 (여천동  태광산업(주)),2025-11-26
남구,한화솔루션(주) 울산1공장,홍정권 남정운 김동관,052-279-2114,석유화학계 기초 화학 물질 제조업 외 2 종,울산광역시 남구 상개로 141 (상개동  한화석유(주)),2025-11-26
남구,에스티에이씨(STAC)㈜,이원근,052-273-7100,기타 기초 유기화학 물질 제조업,울산광역시 남구 산업로 24(상개동 SK합성수지공장),2025-11-26
남구,(주)동신화학,장연실,052-257-0711,기타 기초 유기화학 물질 제조업 외 1 종,울산광역시 남구 처용로 688 (황성동  동신화학(주)) (총 3 필지),2025-11-26
남구,(주)카프로,박성명,052-052-270-9500 02-399-1200,기타 기초 유기화학 물질 제조업 외 3 종,울산광역시 남구 사평로 108-12 (부곡동  카프로(주)) (총 3 필지),2025-11-26
남구,KPX케미칼㈜ 울산공장,양준영 박승수 이찬수,052-279-0219,기타 기초 유기화학 물질 제조업,울산광역시 남구 납도로 103 (여천동  케이피엑스케미칼(주)),2025-11-26
남구,동서석유화학(주),채종경 고토사,052-259-7600  7627,기타 기초 유기화학 물질 제조업 외 1 종,울산광역시 남구 사평로 108-70 (부곡동  동서석유화학(주)),2025-11-26
남구,(주)후성,김용민,052-208-8100  8125,기타 기초 유기화학 물질 제조업 외 1 종,울산광역시 남구 장생포로 336 (매암동),2025-11-26
남구,(주)삼우,박소현,052-276-5551,기타 기초 유기화학 물질 제조업,울산광역시 남구 사평로 251 (선암동  삼우화학공업(주)),2025-11-26
남구,효성화학(주) 용연2공장,이건종,052-208-9026,기타 기초 유기화학 물질 제조업,울산광역시 남구 처용로487번길 65 (성암동  효성(주)),2025-11-26
남구,주식회사 아이에스케미칼,서규석,052-256-0083,기타 기초 유기화학 물질 제조업,울산광역시 남구 처용로 633 (황성동),2025-11-26
남구,대흥정밀화학,이명종,052-276-4431,기타 기초 유기화학 물질 제조업,울산광역시 남구 처용로 662 (황성동),2025-11-26
남구,(주)이엔에프테크놀로지,지용석 김정수 박기수,052-259-4800,기타 기초 유기화학 물질 제조업,울산광역시 남구 상개로 66 (상개동  한국알콜산업(주)),2025-11-26
남구,KPX글로벌(주),장철호,052-267-1515,기타 기초 유기화학 물질 제조업,울산광역시 남구 부두로 149 (매암동),2025-11-26
남구,용산케미칼주식회사,김기준,052-226-8821,기타 기초 유기화학 물질 제조업,울산광역시 남구 사평로 32 (부곡동  용산화학(주)),2025-11-26
남구,코리아피티지(주) 1공장,김기준,052-228-7614,기타 기초 유기화학 물질 제조업,울산광역시 남구 용연로179번길 15 (용연동  코리아PTG(주)),2025-11-26
남구,코리아피티지(주) 2공장,김기준,052-228-7614  257-5240,기타 기초 유기화학 물질 제조업,울산광역시 남구 용연로161번길 11 (용연동),2025-11-26
남구,태광산업(주)석유화학1공장,성회용,052-259-8613,기타 기초 유기화학 물질 제조업,울산광역시 남구 신여천로 154 (여천동  PTA크레인하우스(주)),2025-11-26
남구,한화임팩트,문경원,052-278-6369,기타 기초 유기화학 물질 제조업 외 1 종,울산광역시 남구 사평로 71 (지원파트),2025-11-26
남구,태광산업(주) 석유화학3공장,성회용 오용근,052-259-8605,기타 기초 유기화학 물질 제조업 외 1 종,울산광역시 남구 부곡로 68 (부곡동  태광산업(주)석유화학3공장) (총 4 필지),2025-11-26
남구,한국알콜산업(주),지용석 김정수 유정림,052-259-4800,기타 기초 유기화학 물질 제조업,울산광역시 남구 상개로 66 (상개동  한국알콜산업(주)),2025-11-26
남구,애경바이오팜(주),김모세,052-259-4500  4507,기타 기초 유기화학 물질 제조업 외 2종,울산광역시 남구 상개로 81 (상개동),2025-11-26
남구,어프로티움㈜2공장,원기돈,052-240-7224,수소 제조업 외 1 종,울산광역시 남구 용잠로 169 (고사동),2025-11-26
남구,어프로티움주식회사,원기돈,052-270-8500,수소 제조업,울산광역시 남구 처용로 35 (여천동),2025-11-26
남구,동해가스산업,김정한,052-260-3315,산소  질소 및 기타 산업용 가스 제조업,울산광역시 남구 산업로 428 (여천동),2025-11-26
남구,태경가스기술(주),신광수,052-256-0096,산소  질소 및 기타 산업용 가스 제조업 외 2 종,울산광역시 남구 용연로195번길 17 (용연동),2025-11-26
남구,에스케이 에어플러스 리뉴텍공장,오종진,052-256-1641,산소  질소 및 기타 산업용 가스 제조업,울산광역시 남구 처용로 72 (여천동  한유케미칼(주)),2025-11-26
남구,(주)코리아에어텍,채상수,052-278-6700,산소  질소 및 기타 산업용 가스 제조업,울산광역시 남구 용잠로 14 (부곡동),2025-11-26
남구,에스케이 에어플러스,오종진,070-7437-1500,산소  질소 및 기타 산업용 가스 제조업,울산광역시 남구 용잠로 255 (고사동  SKC에어가스),2025-11-26
남구,에스디지(주),김규호,052-226-7000,산소  질소 및 기타 산업용 가스 제조업,울산광역시 남구 용잠로40번길 36 (부곡동  에스디글로빌(주)),2025-11-26
남구,디아이지에어가스㈜,오규석,052-259-7200,산소  질소 및 기타 산업용 가스 제조업,울산광역시 남구 처용로487번길 18-64 (성암동  대성산업가스(주)),2025-11-26
남구,에어프로덕츠코리아(주)울산2공장,김승록,052-259-4000,산소  질소 및 기타 산업용 가스 제조업,울산광역시 남구 처용로487번길 83 (용연동),2025-11-26
남구,동해가스산업㈜특수가스2공장,김정한,052-260-3315,산소  질소 및 기타 산업용 가스 제조업,울산광역시 남구 신두왕로 51 (두왕동),2025-11-26
