회사명,업종명,생산품,주소,연락처,출처파일
(주)피제이케이,,"특장차부품, 휀스",충청북도 음성군 음성읍 한벌리 260-6 외 1필지,,충청북도_제조업체 현황_20241231.csv
(주)한국마스터,,자동차사이드백밀러전장품,충청북도 음성군 맹동면 덕금로235번길 8,043-882-0056,충청북도_제조업체 현황_20241231.csv
(주)한국알미늄 음성공장,,차량용 레쟈 필름,충청북도 음성군 생극면 음성로 1858-8 (총 10 필지) 외 9필지,043-881-7244,충청북도_제조업체 현황_20241231.csv
(주)한울테크,,자동차부품(밀러),충청북도 음성군 대소면 대동로428번길 57-1,043-883-6567,충청북도_제조업체 현황_20241231.csv
JS,,자동차 매트링 고리,충청북도 음성군 금왕읍 봉곡리 257,043-881-3698,충청북도_제조업체 현황_20241231.csv
거산실업,,와샤(자동차부품),충청북도 음성군 대소면 대금로 653-26,,충청북도_제조업체 현황_20241231.csv
금오산업,,"유압감속기(실린더),차량자동덮개",충청북도 음성군 생극면 능안로 61,043-877-2180,충청북도_제조업체 현황_20241231.csv
금왕일렉트릭(주),,"인버터부품, 자동제어장치",충청북도 음성군 금왕읍 덕금로 961,043-878-5585,충청북도_제조업체 현황_20241231.csv
녹원,,"동력예취기,예취기부품,농업용의자",충청북도 음성군 생극면 오신로 242 외 1필지,043-882-6771,충청북도_제조업체 현황_20241231.csv
대일기계정밀,,"금속용탱크, 부품가공","충청북도 음성군 대소면 대금로 397, 나동 (태생리 423-56)",043-877-5528,충청북도_제조업체 현황_20241231.csv
대지오토모티브(주),,자동차부품,충청북도 음성군 금왕읍 금율로 168 (총 4 필지) 외 3필지,043-878-1001,충청북도_제조업체 현황_20241231.csv
대현금속(주),,"튜너케이블, 호스어셈블리, 파이프어셈블리, 브레이징,자동차오일호스",충청북도 음성군 금왕읍 오선리 283-1 외 1필지,043-881-5060,충청북도_제조업체 현황_20241231.csv
대호디엠피코리아(주),,자동차용신품동력장치(감속기),충청북도 음성군 맹동면 용촌길 118-26 외 2필지,043-878-2225,충청북도_제조업체 현황_20241231.csv
덕영테크(주),,"매니폴드(자동차엔진 흡배기용), 머플러(자동차부품), 자동차용 밧데리 케이스 카바 ",충청북도 음성군 금왕읍 신내로695번길 23 외 2필지,043-878-1504,충청북도_제조업체 현황_20241231.csv
도성산업,,산업기계(기계부품),충청북도 음성군 대소면 삼정리 308 외 2필지,,충청북도_제조업체 현황_20241231.csv
동아스틸(주),,조립금속부품,충청북도 음성군 금왕읍 본대리 134-1,043-877-3104,충청북도_제조업체 현황_20241231.csv
동아전기부품(주)감곡,,PCB Ass'y,충청북도 음성군 감곡면 대학길 247-20 외 2필지,043-880-7503,충청북도_제조업체 현황_20241231.csv
동아전장(주) 음성공장,,차량용 sensor,충청북도 음성군 삼성면 대성로547번길 97-15,043-881-5080,충청북도_제조업체 현황_20241231.csv
동화정공사,,"금속스프링, 농축산작업기 부품",충청북도 음성군 금왕읍 금일로 248,043-882-1747,충청북도_제조업체 현황_20241231.csv
드림산업,,자동차부품(연료통),충청북도 음성군 금왕읍 유촌리 468-73 외 1필지,,충청북도_제조업체 현황_20241231.csv
맹동산업,,자동차그릴부속품,충청북도 음성군 맹동면 맹동산단1길 27-5,,충청북도_제조업체 현황_20241231.csv
반도엔지니어링,,"철도차량용 배장기, 철도차량부품제작,유압기기",충청북도 음성군 대소면 내산길 19,043-881-4772,충청북도_제조업체 현황_20241231.csv
봉현스틸,,연료통(자동차부품),충청북도 음성군 맹동면 봉현리 122-3,,충청북도_제조업체 현황_20241231.csv
삼원테크,,"프레스가공품(자동차,전자등)",충청북도 음성군 금왕읍 유촌로 266-16 외 2필지,043-878-9900,충청북도_제조업체 현황_20241231.csv
삼일,,"자동차부품, 전자부품, 휴대폰부품",충청북도 음성군 원남면 0 번지 2B 2L,051-271-1894,충청북도_제조업체 현황_20241231.csv
삼화정공사(주) 6공장,,시스템창호 부품,충청북도 음성군 금왕읍 도청리 645-3,,충청북도_제조업체 현황_20241231.csv
상준레이져 산업,,산업용금속가공기계부품,충청북도 음성군 대소면 대금로54번길 44,,충청북도_제조업체 현황_20241231.csv
서울자동차공업사,,건설기계정비,충청북도 음성군 감곡면 북부로 140 (감곡면),043-882-9993,충청북도_제조업체 현황_20241231.csv
서해열처리,,자동차 부품 열처리 임가공,충청북도 음성군 원남면 원남산단1길 31-31,031-492-2921,충청북도_제조업체 현황_20241231.csv
선우정밀(주),,신관부품,충청북도 음성군 대소면 내산길 21-13 (선우정밀(주)),043-883-2616,충청북도_제조업체 현황_20241231.csv
선우정밀(주)제2공장,,방산부품,충청북도 음성군 대소면 내산길 21-17 외 1필지,043-883-2616,충청북도_제조업체 현황_20241231.csv
성정강화,,자동차부품,충청북도 음성군 삼성면 금일로 1361-5 외 1필지,043-882-9881,충청북도_제조업체 현황_20241231.csv
성호소결금속(주),,자동차부픔(오일레스베어링),충청북도 음성군 대소면 대동로 450-2,043-882-2788,충청북도_제조업체 현황_20241231.csv
세기(삼성공장),,자동차부품,충청북도 음성군 삼성면 덕정리 195-5 외 5필지,,충청북도_제조업체 현황_20241231.csv
스피드산업,,"자동차범퍼,본네트,후렌다",충청북도 음성군 금왕읍 버들개길24번길 11 외 2필지,043-883-7427,충청북도_제조업체 현황_20241231.csv
스필일렉트릭(주),,"스위치, 콘센트, 세대분전반, 전기자동차 충전기",충청북도 음성군 맹동면 이수로 138,031-8067-8010,충청북도_제조업체 현황_20241231.csv
시앤디전자(주),,"Mirror Housing 류, Door F/Filler, 자동차 플라스틱 부품",충청북도 음성군 맹동면 맹동산단1길 52,043-882-7735,충청북도_제조업체 현황_20241231.csv
신일화학(주),,"철도차량 및 자동차용 실내외 방음· 제진도료, 객화차용 매트",충청북도 음성군 금왕읍 금왕테크노3길 20,031-790-0812,충청북도_제조업체 현황_20241231.csv
신진에스티피(주),,Door F/ FILLER 및 자동차 부품류,충청북도 음성군 맹동면 맹동산단1길 27-5,043-873-7755,충청북도_제조업체 현황_20241231.csv
신진화학(주),,자동차 플라스틱 부품,충청북도 음성군 맹동면 맹동산단1길 77,032-810-8208,충청북도_제조업체 현황_20241231.csv
썬스타,,전자제품부품,충청북도 음성군 대소면 대청로 57-21,043-537-9995,충청북도_제조업체 현황_20241231.csv
씨더블유소방산업(주),,"분말소화기, 차량용분말소화기, 고성능분말소화기",충청북도 음성군 금왕읍 유촌로 255-19 외 3필지,043-536-0119,충청북도_제조업체 현황_20241231.csv
아주야마이찌전기공업(주),,전자부품제조,충청북도 음성군 삼성면 금일로 958 (아주야마이찌전기공업(주)),043-877-3361,충청북도_제조업체 현황_20241231.csv
알엔케이블(주),,"동축케이블, 동북강선압축, 자동차케이블, 전선",충청북도 음성군 삼성면 대덕로 272 외 1필지,043-881-0411,충청북도_제조업체 현황_20241231.csv
에스엠인더스트리(주)서림하이팩,,"포장용박스,판지, 자동차차체부품",충청북도 음성군 대소면 한삼로153번길 11,043-877-7007,충청북도_제조업체 현황_20241231.csv
엔비테크,,교량부품,충청북도 음성군 맹동면 대동로 136,043-882-3771,충청북도_제조업체 현황_20241231.csv
엔씨아이(주),,"플라스틱 케이스, 플라스틱 자동차구성품",충청북도 음성군 삼성면 덕호로 104,043-878-7405,충청북도_제조업체 현황_20241231.csv
영성하이테크,,"사출금형, 단자함부품, 칫솔, 칫솔케이스, 축산 기자재",충청북도 음성군 금왕읍 초금로695번길 6 (총 2 필지) 외 1필지,043-877-8307,충청북도_제조업체 현황_20241231.csv
영재금형,,자동차 필터,충청북도 음성군 대소면 내산길97번길 34-13 외 2필지,043-881-3847,충청북도_제조업체 현황_20241231.csv
우리플라텍(주),,자동차부품,충청북도 음성군 대소면 대금로196번길 71 외 1필지,043-532-9063,충청북도_제조업체 현황_20241231.csv
우정기업(주),,승강기 부품,충청북도 음성군 대소면 성본산단1로 127,031-355-3041,충청북도_제조업체 현황_20241231.csv
원일,,자동차 모터부 케이스,충청북도 음성군 원남면 상당리 714번지,043-872-8420,충청북도_제조업체 현황_20241231.csv
원테크글로벌(주),,"안전벨트, 브라켓트, 에어백부품",충청북도 음성군 금왕읍 유촌산단로 53 외 1필지,,충청북도_제조업체 현황_20241231.csv
이화섬유,,자동차시트원단,충청북도 음성군 원남면 상당리 716번지,043-724-2801,충청북도_제조업체 현황_20241231.csv
인터모빌리티(주),,철도차량 및 동부품,충청북도 음성군 금왕읍 신개천로 98,031-8040-9660,충청북도_제조업체 현황_20241231.csv
인팩이피엠(주),,"케이블(자동차용),솔벨브,이차전지케이스(자동차용)",충청북도 음성군 금왕읍 진성로 1819 외 1필지,043-535-5011,충청북도_제조업체 현황_20241231.csv
인팩케이블(주),,자동차부품,충청북도 음성군 대소면 대금로 160,043-535-5011,충청북도_제조업체 현황_20241231.csv
일성정공(주),,"오디오스피커상판, 자동차 부품",충청북도 음성군 원남면 백마령길 53,043-872-8847,충청북도_제조업체 현황_20241231.csv
제이케이(JK)금속,,부품열처리,충청북도 음성군 대소면 대물로 75-14,043-883-8458,충청북도_제조업체 현황_20241231.csv
진영테크,,전자부품,충청북도 음성군 대소면 대동로428번길 59,,충청북도_제조업체 현황_20241231.csv
창영메디칼 (주),,"혈액백, 주사침, 혈액백 관련 부품 등",충청북도 음성군 금왕읍 유촌리 231-1 인곡산단 7-3BL,,충청북도_제조업체 현황_20241231.csv
충북산업,,자동차플라스틱부품,충청북도 음성군 맹동면 맹동산단1길 27-5,043-873-7755,충청북도_제조업체 현황_20241231.csv
코스타제1공장,,목공기계 및 기타금속조립부품,충청북도 음성군 감곡면 오갑길192번길 16,043-852-9937,충청북도_제조업체 현황_20241231.csv
탑원이앤씨(주),,"철골프래임, 탈취시설부품","충청북도 음성군 삼성면 금일로 1057, 가동",043-877-1156,충청북도_제조업체 현황_20241231.csv
태양금속공업(주),,자동차부품(볼트류),충청북도 음성군 삼성면 선정리 256-7 외 35필지,031-490-5500,충청북도_제조업체 현황_20241231.csv
테크노와이시스템(주),,"군용부품,꼬질대,기름통,수입솔,대검,야전삽",충청북도 음성군 대소면 대금로 165-8 외 1필지,043-877-7200,충청북도_제조업체 현황_20241231.csv
하나엘티(주),,반도체부품기기,충청북도 음성군 대소면 오류리 215-13 외 5필지,043-882-3990,충청북도_제조업체 현황_20241231.csv
한국내쇼날(주),,자동차 엠블렘,충청북도 음성군 금왕읍 오선리 572,031-632-8111,충청북도_제조업체 현황_20241231.csv
한선엔프라,,자동차 Gear Cover,충청북도 음성군 원남면 하당길 4-13 외 1필지,,충청북도_제조업체 현황_20241231.csv
한울전자,,컴퓨터전자부품,충청북도 음성군 음성읍 감우리 51,,충청북도_제조업체 현황_20241231.csv
핫몰드엔지니어링(주),,금형부품,충청북도 음성군 생극면 신덕로 71-8 외 2필지,043-878-4507,충청북도_제조업체 현황_20241231.csv
허친슨코리아(유),,자동차부품,충청북도 음성군 대소면 한삼로251번길 80 (총 2 필지) 외 1필지,043-877-1811,충청북도_제조업체 현황_20241231.csv
호성엔지니어링(주),,엘리베이터부품,충청북도 음성군 원남면 원소로37번길 27,043-872-8035,충청북도_제조업체 현황_20241231.csv
(주)아이티켐,그 외 기타 전자부품 제조업 외 1 종,"OPC 드럼용 감광재료, 광학매체용 유기감광재료",충청북도 괴산군 사리면 사리로 121-34,043-217-7028,충청북도 괴산군_공장등록현황_20190904..csv
(주)우진기전,철도차량 부품 및 관련 장치물 제조업 외 14 종,"배전반 외, PSD, 전동차자동검사장치, JUMPER, RAXRELAY, ROVRELAY, HSCB, SPRING시험기, lever",충청북도 괴산군 사리면 이곡로1길 9 ((주)우진기전),043-830-5334,충청북도 괴산군_공장등록현황_20190904..csv
(주)우진산전,철도차량 부품 및 관련 장치물 제조업 외 12 종,철도차량 전장품,충청북도 괴산군 사리면 사리로 95 (우진산전(주)),043-820-4111,충청북도 괴산군_공장등록현황_20190904..csv
(주)우진산전 제2공장,철도차량 부품 및 관련 장치물 제조업 외 8 종,"철도차량 부품, 철도연결부착품(전차선, HSVCB)","충청북도 괴산군 사리면 농공단지길 31, (주)우진산전 제2공장 (사리면)",043-820-4111,충청북도 괴산군_공장등록현황_20190904..csv
(주)태원기업,자동차 차체용 신품 부품 제조업 외 2 종,"자동차샤시프레임, 철제거푸집",충청북도 괴산군 불정면 문무로 590-15 ((주)태원산업),043-833-9702,충청북도 괴산군_공장등록현황_20190904..csv
남일산업,그 외 기타 분류 안된 금속 가공 제품 제조업 외 1 종,수전금구부품,충청북도 괴산군 청안면 광장로 590-9 (하이뷰디스플레이테크),043-836-0060,충청북도 괴산군_공장등록현황_20190904..csv
대기산업기술 주식회사,배전반 및 전기 자동제어반 제조업 외 1 종,"배전반, 엘리베이터 부속품,철도차량부품",충청북도 괴산군 사리면 화산재로 116,043-833-1967,충청북도 괴산군_공장등록현황_20190904..csv
삼보에이앤티(주),그 외 자동차용 신품 부품 제조업 외 3 종,그외기타자동차부품제조,충청북도 괴산군 사리면 농공단지길 19,043-820-4333,충청북도 괴산군_공장등록현황_20190904..csv
삼보에이앤티(주) 2공장,그 외 자동차용 신품 부품 제조업 외 3 종,자동차 부품,충청북도 괴산군 사리면 농공단지길 12 (총 2 필지),043-820-4333,충청북도 괴산군_공장등록현황_20190904..csv
신화케미컬,그 외 기타 플라스틱 제품 제조업,자동차 주차 방지턱,충청북도 괴산군 청안면 청안읍내로 293 (공장) (총 3 필지),,충청북도 괴산군_공장등록현황_20190904..csv
우진제관,철도차량 부품 및 관련 장치물 제조업,철도차량부품,충청북도 괴산군 사리면 이곡로1길 9,043-830-5381,충청북도 괴산군_공장등록현황_20190904..csv
청성산업(주),그 외 자동차용 신품 부품 제조업 외 3 종,자동차부품 사출,충청북도 괴산군 소수면 정용월곡길 36 (오렉스 공장),032-819-5150,충청북도 괴산군_공장등록현황_20190904..csv
메트○○,철도차량 부품 및 관련 장치물 제조업 외 8 종,,충청북도 괴산군 사리면 방축리 613 우진산전,02-2103-8532,충청북도 괴산군_지역별 제조업체_20260106.csv
우진○○○○○○,철도차량 부품 및 관련 장치물 제조업 외 8 종,,충청북도 괴산군 사리면 방축리 613번지 우진산전 제2공장,043-820-4111,충청북도 괴산군_지역별 제조업체_20260106.csv
우진○○,철도차량 부품 및 관련 장치물 제조업 외 21 종,,충청북도 괴산군 사리면 이곡리 47번지,043-830-5334,충청북도 괴산군_지역별 제조업체_20260106.csv
우진○○,철도차량 부품 및 관련 장치물 제조업 외 14 종,,충청북도 괴산군 사리면 방축리 613-6번지,043-820-4111,충청북도 괴산군_지역별 제조업체_20260106.csv
제이○,철도차량 부품 및 관련 장치물 제조업,,"충청북도 괴산군 사리면 방축리 613번지 C,D동",043-836-9808,충청북도 괴산군_지역별 제조업체_20260106.csv
태원○○,자동차 차체용 신품 부품 제조업 외 2 종,,충청북도 괴산군 불정면 지장리 20-1번지,043-833-9702,충청북도 괴산군_지역별 제조업체_20260106.csv
삼보○○○○,그 외 자동차용 신품 부품 제조업 외 3 종,,충청북도 괴산군 사리면 방축리 610번지,043-820-4333,충청북도 괴산군_지역별 제조업체_20260106.csv
삼보○○○○○○○,그 외 자동차용 신품 부품 제조업 외 3 종,,충청북도 괴산군 사리면 방축리 613-3번지 외 1필지,043-820-4333,충청북도 괴산군_지역별 제조업체_20260106.csv
아이○○,그 외 기타 전자부품 제조업 외 1 종,,충청북도 괴산군 사리면 방축리 633-1번지,043-217-7028,충청북도 괴산군_지역별 제조업체_20260106.csv
네패○○○○,그 외 기타 전자부품 제조업,,충청북도 괴산군 청안면 조천리 1006-1,043-240-0391,충청북도 괴산군_지역별 제조업체_20260106.csv
네패○○○○,그 외 기타 전자부품 제조업,,충청북도 괴산군 청안면 조천리 1711,043-240-0226,충청북도 괴산군_지역별 제조업체_20260106.csv
동부○○○,그 외 기타 전자부품 제조업,,충청북도 괴산군 청안면 금신리 569-3 제2종근린생활시설(제조업소),,충청북도 괴산군_지역별 제조업체_20260106.csv
(주)동양모터스,,,충청북도 옥천군 동이면 평산길 189,042-632-1000,충청북도 옥천군_제조업체 현황_20250903.csv
(주)범양정밀,,,충청북도 옥천군 동이면 적하길 251 (자동차정비소),043-733-3991,충청북도 옥천군_제조업체 현황_20250903.csv
(주)우원오토,,,충청북도 옥천군 이원면 묘목로 202,043-732-1201,충청북도 옥천군_제조업체 현황_20250903.csv
(주)중원모터스,,,충청북도 옥천군 옥천읍 매동로 68,,충청북도 옥천군_제조업체 현황_20250903.csv
금성공업사,,,충청북도 옥천군 옥천읍 대천길 11 (자동차공업사),043-732-4444,충청북도 옥천군_제조업체 현황_20250903.csv
주식회사 보성오토,,,충청북도 옥천군 군서면 성왕로 564,,충청북도 옥천군_제조업체 현황_20250903.csv
코리아특장자동차(주),,,충청북도 옥천군 옥천읍 서부로 38-16 (옥천읍) 외 6필지,043-0731-8161,충청북도 옥천군_제조업체 현황_20250903.csv
코리아특장자동차(주),,,충청북도 옥천군 옥천읍 테크노밸리로2길 52,043-731-8161,충청북도 옥천군_제조업체 현황_20250903.csv
현대자동차(주),,,충청북도 옥천군 옥천읍 옥천동이로 387-32 (공장),043-731-8472,충청북도 옥천군_제조업체 현황_20250903.csv
(주)세기라디에터,자동차 엔진용 신품 부품 제조업 외 1 종,,충청북도 음성군 삼성면 금일로965번길 43,043-883-3891,충청북도 음성군_제조업체 현황_20250831.csv
(주)세일,철도차량 부품 및 관련 장치물 제조업,,충청북도 음성군 대소면 수태로 22,031-797-2784,충청북도 음성군_제조업체 현황_20250831.csv
(주)신도정공,그 외 자동차용 신품 부품 제조업,,충청북도 음성군 삼성면 금일로 658 외 5필지,043-900-0040,충청북도 음성군_제조업체 현황_20250831.csv
(주)신형이앤지,철도차량 부품 및 관련 장치물 제조업,,충청북도 음성군 금왕읍 금일로 539-10,043-878-4601,충청북도 음성군_제조업체 현황_20250831.csv
(주)심영에프알피,그 외 자동차용 신품 부품 제조업,,충청북도 음성군 삼성면 선정로97번길 76-7,043-882-1266,충청북도 음성군_제조업체 현황_20250831.csv
(주)에이팩트,그 외 기타 전자부품 제조업,,충청북도 음성군 맹동면 두성리 1145번지,031-8046-1700,충청북도 음성군_제조업체 현황_20250831.csv
(주)우창,자동차용 금속 압형제품 제조업 외 1 종,,충청북도 음성군 삼성면 상곡로 159-13,043-878-0042,충청북도 음성군_제조업체 현황_20250831.csv
(주)풍진솔루션,그 외 자동차용 신품 부품 제조업 외 3 종,,충청북도 음성군 금왕읍 금일로284번길 68-21 (금왕읍) 외 1필지,043-883-1355,충청북도 음성군_제조업체 현황_20250831.csv
(주)풍진솔루션2공장,그 외 자동차용 신품 부품 제조업 외 3 종,,충청북도 음성군 금왕읍 쌍봉리 20,,충청북도 음성군_제조업체 현황_20250831.csv
(주)한국슈어,자동차용 금속 압형제품 제조업 외 1 종,,충청북도 음성군 금왕읍 일생로 321-33,031-982-4138,충청북도 음성군_제조업체 현황_20250831.csv
(주)홍익버스,자동차용 신품 의자 제조업 외 2 종,,충청북도 음성군 생극면 음성로 1864-18 외 5필지,043-882-8904,충청북도 음성군_제조업체 현황_20250831.csv
대성기계,자동차용 금속 압형제품 제조업 외 1 종,,충청북도 음성군 생극면 음성로 1922,043-878-6218,충청북도 음성군_제조업체 현황_20250831.csv
동아전장(주)2공장,그 외 자동차용 신품 부품 제조업 외 3 종,,충청북도 음성군 삼성면 금일로965번길 65,043-881-5080,충청북도 음성군_제조업체 현황_20250831.csv
라인텍,그 외 기타 전자부품 제조업 외 1 종,,충청북도 음성군 소이면 장구실길 124,,충청북도 음성군_제조업체 현황_20250831.csv
성음금속,자동차용 금속 압형제품 제조업 외 1 종,,충청북도 음성군 금왕읍 금일로371번길 33-8 (총 2 필지) 외 1필지,043-881-1811,충청북도 음성군_제조업체 현황_20250831.csv
에스와이테크(주),그 외 자동차용 신품 부품 제조업 외 3 종,,충청북도 음성군 삼성면 금일로 679-59,043-883-8464,충청북도 음성군_제조업체 현황_20250831.csv
와이피(주),그 외 자동차용 신품 부품 제조업 외 1 종,,충청북도 음성군 삼성면 금일로700번길 52-50 외 5필지,043-927-2002,충청북도 음성군_제조업체 현황_20250831.csv
주식회사 디에프씨,그 외 기타 전자부품 제조업,,충청북도 음성군 원남면 원남산단로 160,043-820-3800,충청북도 음성군_제조업체 현황_20250831.csv
주식회사 에스와이씨,그 외 기타 전자부품 제조업,,충청북도 음성군 원남면 원남산단로 160,043-820-3800,충청북도 음성군_제조업체 현황_20250831.csv
주식회사 에스코넥,그 외 기타 전자부품 제조업,,충청북도 음성군 원남면 원남산단로 160,031-799-0700,충청북도 음성군_제조업체 현황_20250831.csv
케이엔케이테크,자동차용 금속 압형제품 제조업 외 1 종,,충청북도 음성군 삼성면 용성로 154 외 1필지,,충청북도 음성군_제조업체 현황_20250831.csv
한국내쇼날(주),그 외 자동차용 신품 부품 제조업 외 1 종,,충청북도 음성군 금왕읍 금율로 220-52 (총 3 필지),043-878-7667,충청북도 음성군_제조업체 현황_20250831.csv
한국보그워너티에스(유),자동차용 신품 동력전달장치 제조업 외 1 종,,충청북도 음성군 대소면 한삼로251번길 19,043-879-1012,충청북도 음성군_제조업체 현황_20250831.csv
인팩이피엠(주),자동차용 신품 전기장치 제조업 외 1 종,,충청북도 제천시 제2바이오밸리로5길 16 (왕암동),043-535-5011,충청북도 제천시_공장등록현황_20260112.csv
주식회사화영테크윈,자동차용 신품 동력전달장치 제조업 외 1 종,,충청북도 제천시 내토로73길 19,043-647-5115,충청북도 제천시_공장등록현황_20260112.csv
(주)첨단보링,자동차 엔진용 신품 부품 제조업 외 1 종,,"충청북도 제천시 내토로65길 12 (장락동, (주)첨단보링)",043-644-0379,충청북도 제천시_공장등록현황_20260112.csv
(주)테크놀로지선진,그 외 자동차용 신품 부품 제조업,,충청북도 제천시 봉양읍 북부로10길 149,043-646-2444,충청북도 제천시_공장등록현황_20260112.csv
(주)인팩,그 외 자동차용 신품 부품 제조업,,충청북도 제천시 제3산단로 233(왕암동),070-4127-4900,충청북도 제천시_공장등록현황_20260112.csv
웨이브텍(주),그 외 기타 전자부품 제조업 외 1 종,,충청북도 제천시 강저로6길 34 (강제동),043-652-5171,충청북도 제천시_공장등록현황_20260112.csv
