회사명,업종명,생산품,주소,연락처,출처파일
영화정밀,금속 절삭기계 제조업,정밀금속부품,경기도 광명시 가학동 210번지,02-2617-6018,경기도 광명시_공장등록현황_20251208.csv
오라텍,그 외 자동차용 신품 부품 제조업 외 3 종,자동차 부품,경기도 광명시 소하동 1345 번지 광명테크노파크 씨동 7층 씨704호,02-2083-1855,경기도 광명시_공장등록현황_20251208.csv
오앤디지털인스트루먼트,그 외 기타 전자부품 제조업,232/485통신카드,경기도 광명시 소하동 1345번지 광명테크노파크 A동 10층 1005,02-2083-1951,경기도 광명시_공장등록현황_20251208.csv
오토테크인터네셔날주식회사,그 외 자동차용 신품 부품 제조업,자동차용 냉온 겸용 컵받침대,경기도 광명시 소하동 1345 광명테크노파크 D동 7층 710호,,경기도 광명시_공장등록현황_20251208.csv
올텍오토메이션(주),그 외 기타 특수목적용 기계 제조업 외 1 종,리니어스테이지,경기도 광명시 소하동 1345번지 광명테크노파크 B동 5층 506,02-2083-1770,경기도 광명시_공장등록현황_20251208.csv
원광ENC,철도차량 부품 및 관련 장치물 제조업,"에어호스, 닢플, 카플러","경기도 광명시 옥길동 143번지 13, 16호",02-2618-0237,경기도 광명시_공장등록현황_20251208.csv
위이전자,그 외 기타 전자부품 제조업 외 1 종,통신장비용 케이블 및 PCB조립,경기도 광명시 소하동 1365번지 4층 414호,02-6112-7280,경기도 광명시_공장등록현황_20251208.csv
주식회사 굿피앤씨,안경 및 안경렌즈 제조업 외 2 종,광학렌즈 및 광학부품,경기도 광명시 소하동 1365번지 10층 1009호,070-8796-5867,경기도 광명시_공장등록현황_20251208.csv
주식회사 그린카클린시티,내연기관 승용차 및 기타 여객용 자동차 제조업 외 1 종,전기자동차,경기도 광명시 소하동 1345 번지 광명테크노파크 비동 지하층 지하101~지하102호,070-8299-2525,경기도 광명시_공장등록현황_20251208.csv
주식회사 비스타씨엔씨,방송장비 제조업 외 1 종,"차량번호인식기, CCTV",경기도 광명시 하안동 201번지 1동 6층 1-1호,070-7008-2121,경기도 광명시_공장등록현황_20251208.csv
주식회사 스타코프,속도계 및 적산계기 제조업 외 1 종,전기자동차 충전장치,경기도 광명시 소하동 1365 에이스 광명타워 511호 511호,02-1833-4903,경기도 광명시_공장등록현황_20251208.csv
주식회사 아이티씨일렉트로닉스,그 외 기타 전자부품 제조업,전자기기부품,"경기도 광명시 일직동 514 GIDC광명역 B동 2402호, 2403호",02-6219-3300,경기도 광명시_공장등록현황_20251208.csv
주식회사 영일앤텍,자동차용 금속 압형제품 제조업 외 1 종,"잉카블럭, 잉카바, 본딩스트랩외 기계제품",경기도 광명시 소하동 517-3번지,02-809-0313,경기도 광명시_공장등록현황_20251208.csv
주식회사 이지테크,전자부품 실장기판 제조업 외 3 종,"CONTRLLER, UV FILTER, 실내환경측정장치 (미세먼지측정기), 안전운행정보수집장치","경기도 광명시 소하동 1345번지 광명테크노파크 A동 5층 501,502,503,504 A동 5층 501,502,503,504호",02-2060-2431,경기도 광명시_공장등록현황_20251208.csv
주식회사 차로보틱스,산업용 로봇 제조업,산업용 로봇 부품,경기도 광명시 하안동 304 1501호,,경기도 광명시_공장등록현황_20251208.csv
주식회사 토로이드전자,일반용 전기 조명장치 제조업,"LED 조명, 전자부품",경기도 광명시 소하동 1345 번지 광명테크노파크 디동 1층 103호,02-2083-2670,경기도 광명시_공장등록현황_20251208.csv
주식회사 티엠씨이노베이션,산업처리공정 제어장비 제조업,반도체장비 부품,경기도 광명시 소하동 1344 광명G타워 B동 709호 B동 709호,02-899-0357,경기도 광명시_공장등록현황_20251208.csv
주식회사 플레코,기타 전기 변환장치 제조업 외 2 종,"인버터, 전력시험기, 자동차 전자식모의운전장치",경기도 광명시 소하동 1344 광명G타워 523호 523호 외 1필지,,경기도 광명시_공장등록현황_20251208.csv
주식회사 효성앤송성,그 외 기타 전자부품 제조업,"전자부품(커넥터, 클램프)",경기도 광명시 하안동 303 13층 1326호 13층 1326호,02-891-0940,경기도 광명시_공장등록현황_20251208.csv
주식회사모빌텍,그 외 기타 전자부품 제조업 외 1 종,전자기기.감지센서(pcs기지국),경기도 광명시 하안동 201번지,02-894-7555,경기도 광명시_공장등록현황_20251208.csv
지석테크,금속 절삭기계 제조업,전기자동차 배터리 부품,경기도 광명시 노온사동 770-5번지,,경기도 광명시_공장등록현황_20251208.csv
진성정밀,비디오 및 기타 영상기기 제조업 외 3 종,카오디오부품,경기도 광명시 소하동 31-15번지,02-804-5131,경기도 광명시_공장등록현황_20251208.csv
컨버테크,그 외 자동차용 신품 부품 제조업 외 3 종,자동차전원장치,경기도 광명시 철산1동 626-3번지 광명조명타운703호,02-2688-0618,경기도 광명시_공장등록현황_20251208.csv
쿰펠텔레콤(주),기타 무선 통신장비 제조업 외 2 종,통신부품,"경기도 광명시 소하2동 1240-2번지 한성빌딩 3층,4층",02-899-0662,경기도 광명시_공장등록현황_20251208.csv
태원양행,그 외 기타 전자부품 제조업 외 1 종,스위치,경기도 광명시 하안동 36-1번지 제일빌딩 602,02-892-4800,경기도 광명시_공장등록현황_20251208.csv
태일전자,전자부품 실장기판 제조업,전자부품 메인 보드,경기도 광명시 하안동 201번지,02-802-0423,경기도 광명시_공장등록현황_20251208.csv
평화상사,"전기회로 개폐, 보호장치 제조업 외 1 종",전자부품잭,경기도 광명시 광명동 159-85번지,02-2613-2272,경기도 광명시_공장등록현황_20251208.csv
플러스테크,교통 신호장치 제조업,"중앙감시반, 차량번호인식기, 차단기",경기도 광명시 소하동 1345 광명테크노파크 A동 905호,02-3667-1861,경기도 광명시_공장등록현황_20251208.csv
한샘엔지니어링,발광 다이오드 제조업 외 1 종,SWITCH<-S(전자부품),경기도 광명시 하안동 201-0번지,02-896-8100,경기도 광명시_공장등록현황_20251208.csv
한창전기부품,배전반 및 전기 자동제어반 제조업,전원코드가공,경기도 광명시 하안동 201 번지 광명아파트형공장 4동 4층 4-1호,02-802-7134,경기도 광명시_공장등록현황_20251208.csv
현민정밀,육상 금속 골조 구조재 제조업 외 1 종,기계부품(정밀기계),경기도 광명시 옥길동 22번지,02-2682-8374,경기도 광명시_공장등록현황_20251208.csv
호성산업,기타 구조용 금속제품 제조업 외 1 종,금속부품조립 외,경기도 광명시 소하동 1345번지 광명테크노파크 D동 7층 704,02-2679-1005,경기도 광명시_공장등록현황_20251208.csv
(주)경원메탈,,자동차부품+구조형 금속난간+철구조물+승강기,경기도 광주시 곤지암읍 광여로733번길 7-25,031-763-4162,경기도 광주시_공장등록 현황_20260130.csv
(주)고산메디코,,전자내시경부품+의료용카트+캐비넷 등,경기도 광주시 곤지암읍 만삼로108번길 63,031-763-8098,경기도 광주시_공장등록 현황_20260130.csv
(주)광화정공 광주지점,,변압기부품,경기도 광주시 곤지암읍 곤지암리 42-10번지,031-635-4322,경기도 광주시_공장등록 현황_20260130.csv
(주)그린테크,,음수기+차량,경기도 광주시 초월읍 동막골길 75-6,031-798-3006,경기도 광주시_공장등록 현황_20260130.csv
(주)네오마그네틱,,자동차용부품,경기도 광주시 곤지암읍 만선로 99 외 2필지,02-422-4311,경기도 광주시_공장등록 현황_20260130.csv
(주)대성유니트,,기계부품,경기도 광주시 태전동 483-7,031-765-7597,경기도 광주시_공장등록 현황_20260130.csv
(주)대양,,시계+핸드폰 부품,경기도 광주시 고불로279번길 36 (태전동),031-795-2191,경기도 광주시_공장등록 현황_20260130.csv
(주)대일테크,,반도체 장비 부품,"경기도 광주시 초월읍 용수길32번길 20-25, 1동",031-365-3535,경기도 광주시_공장등록 현황_20260130.csv
(주)대호씨앤씨,,주차제어장치+차량차단기+차량번호인식기+주차요금계산기+긴급전화기,경기도 광주시 초월읍 지월로100번길 125,031-768-6774,경기도 광주시_공장등록 현황_20260130.csv
(주)도마테크,,철도차량 전장품,경기도 광주시 양촌길 237-16,031-763-2729,경기도 광주시_공장등록 현황_20260130.csv
(주)동방파스텍,,방화문틀 및 부품,경기도 광주시 도척면 도척로 376-38,031-769-2320,경기도 광주시_공장등록 현황_20260130.csv
(주)디와이엘텍,,전자부품,경기도 광주시 오포안로 183,031-767-5411,경기도 광주시_공장등록 현황_20260130.csv
(주)라임정공,,철도차량부품,경기도 광주시 매자리길27번길 24,031-764-7057,경기도 광주시_공장등록 현황_20260130.csv
(주)미도화학,,플라스틱 의자 부품 금형,경기도 광주시 도척면 다람로57번길 20 외 1필지,031-763-0547,경기도 광주시_공장등록 현황_20260130.csv
(주)보부하이테크,,히터 자켓+반도체 부품(Rod Port),경기도 광주시 삼지곡길22번길 13(삼동) 외 1필지,031-8027-8620,경기도 광주시_공장등록 현황_20260130.csv
(주)부강금속조명,,가로등+가로등주+철도차량 부품+철근콘크리트근가,경기도 광주시 초월읍 산수로 260-6 외 1필지,031-765-3328,경기도 광주시_공장등록 현황_20260130.csv
(주)삼신레이저,,기계부품,경기도 광주시 고불로279번길 31 (태전동),031-768-1700,경기도 광주시_공장등록 현황_20260130.csv
(주)서원케미칼,,플라스틱용기+기계부품,경기도 광주시 도척면 국사봉로 13-91,031-764-9944,경기도 광주시_공장등록 현황_20260130.csv
(주)성광레이저,,기계부품가공,경기도 광주시 초월읍 경충대로 1333-4,031-767-2960,경기도 광주시_공장등록 현황_20260130.csv
(주)성아,,프라스틱포장기부품,경기도 광주시 초월읍 현산로 341-49,031-797-6721,경기도 광주시_공장등록 현황_20260130.csv
(주)세일엔지니어링,,철동차량부품,경기도 광주시 곤지암읍 광여로 412,031-797-2784,경기도 광주시_공장등록 현황_20260130.csv
(주)수산홈텍,,가스누출자동차단장치,경기도 광주시 삼지곡길 87 (삼동) (총 4 필지) 외 3필지,031-797-1778,경기도 광주시_공장등록 현황_20260130.csv
(주)신성폴리텍,,플라스틱부품,경기도 광주시 곤지암읍 광여로733번길 7-28,031-761-4760,경기도 광주시_공장등록 현황_20260130.csv
(주)아리엘 상사,,전기 튀김기+전자부품,"경기도 광주시 목동길36번길 61-24, 1층 (목동)",02-522-0681,경기도 광주시_공장등록 현황_20260130.csv
(주)아맥스,,화장품냉장고+차량용공기청정기+마스크,경기도 광주시 도척면 방도길 49-81,031-767-3522,경기도 광주시_공장등록 현황_20260130.csv
(주)아이에스티,,리테이너링+전자부품,경기도 광주시 오포로 673-10,031-765-2268,경기도 광주시_공장등록 현황_20260130.csv
(주)아이티씨테크,,영상정보디스플레이장치 조립+전광판 조립+통합배선반 조립+영상감시장치 조립+보안용카메라 조립+CCTV 조립+광다중화장치 조립+버스 및 차량안내장치 조립+전기전자통신기기 조립,"경기도 광주시 오포로448번길 12-2, 단독",031-699-7909,경기도 광주시_공장등록 현황_20260130.csv
(주)에이에스에이텍,,이어폰+마이크 부품,경기도 광주시 봉골길81번길 39,070-7538-5130,경기도 광주시_공장등록 현황_20260130.csv
(주)에이치에이치,,반도체부품,경기도 광주시 매산리 201번지,031-767-8057,경기도 광주시_공장등록 현황_20260130.csv
(주)에이치제이피엔에이,,축전지부품,경기도 광주시 수레실길 14,031-726-0490,경기도 광주시_공장등록 현황_20260130.csv
(주)엔엘에스,,자연채광장치+금속부품,경기도 광주시 보뚱치길 137-14,02-2687-2200,경기도 광주시_공장등록 현황_20260130.csv
(주)엘림텍,,전자부품,경기도 광주시 양벌로 256,031-797-1181,경기도 광주시_공장등록 현황_20260130.csv
(주)엠디엠알,,차량검지기+가변정보표지판+영상검지기 등,경기도 광주시 초월읍 도평길 207-17,02-2244-9370,경기도 광주시_공장등록 현황_20260130.csv
(주)엠아이디,,세라믹가공+시계부품,경기도 광주시 초월읍 경충대로 1329-11,031-767-3183,경기도 광주시_공장등록 현황_20260130.csv
(주)예카,,자동차 중고 부품,경기도 광주시 오포로 445-10 (문형동),1899-7133,경기도 광주시_공장등록 현황_20260130.csv
(주)오토기기,,롤러+자동차검사기기 등,경기도 광주시 초월읍 경충대로1284번길 70 (총 6 필지),02-2299-3406,경기도 광주시_공장등록 현황_20260130.csv
(주)우수인텍,,반도체 금형부품,경기도 광주시 초월읍 대쌍령길 19,031-765-5913,경기도 광주시_공장등록 현황_20260130.csv
